Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,84829915,Inner or outer rings or races for taper roller bearings,2022,number,14108729.00,9137721.00,12062643.00,12641561.00,12544177.00,8894000.00,10350275.00,7843238.00,8735840.00,7593472.00,7709224.00,8804133.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84829925,"Inner or outer rings or races for other bearings, nesoi",2022,number,2398939.00,2714866.00,2979969.00,3096669.00,3471428.00,3047268.00,2546365.00,2695122.00,2649906.00,2788849.00,2881991.00,2213140.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84829935,"Parts of ball bearings (including parts of ball bearings with integral shafts), nesoi",2022,kilograms,357273.00,571618.00,829250.00,571853.00,560558.00,429644.00,385035.00,406588.00,386326.00,262393.00,301690.00,304689.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84829945,"Parts of tapered roller bearings, nesoi",2022,kilograms,169318.00,109751.00,124185.00,192107.00,195733.00,240892.00,250210.00,186551.00,300744.00,161767.00,158910.00,290058.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84829965,"Parts of other ball or roller bearings, nesoi",2022,kilograms,230393.00,195804.00,211663.00,211240.00,272832.00,224301.00,219983.00,291369.00,190905.00,285826.00,329651.00,265623.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84831010,Camshafts and crankshafts for use solely or principally with spark-ignition internal-combustion piston or rotary engines,2022,number,1906034.00,1941987.00,2035912.00,2424399.00,2401913.00,1764648.00,1905101.00,2426082.00,2526940.00,2236644.00,1949537.00,2108170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84831030,Camshafts and crankshafts nesoi,2022,number,770524.00,637382.00,1146158.00,912732.00,996728.00,1473554.00,829590.00,796149.00,1092539.00,1019136.00,952040.00,755057.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84831050,Transmission shafts and cranks other than camshafts and crankshafts,2022,kilograms,6883916.00,6647743.00,7061127.00,7941839.00,7849578.00,8044138.00,8477842.00,8121604.00,7916532.00,6603837.00,5614567.00,6487168.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84832040,"Housed bearings of the flange, take-up, cartridge and hanger unit type (incorporating ball or roller bearings)",2022,number,662357.00,758220.00,897101.00,818421.00,780361.00,770809.00,870512.00,922845.00,997759.00,607795.00,764718.00,744811.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84832080,"Housed bearings (incorporating ball or roller bearings), nesoi",2022,number,909338.00,813271.00,730019.00,662517.00,564557.00,567168.00,451111.00,664794.00,602243.00,554869.00,425989.00,363634.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84833040,"Bearing housings of the flange, take-up, cartridge and hanger unit type",2022,kilograms,274491.00,328279.00,334925.00,373265.00,312563.00,367216.00,429686.00,391301.00,313536.00,321286.00,297476.00,361961.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84833080,Bearing housings nesoi; plain shaft bearings,2022,kilograms,1588204.00,1610348.00,1964498.00,1660441.00,2169273.00,1836520.00,2360270.00,2531525.00,2188101.00,1936826.00,1404352.00,1513877.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84833080,Bearing housings nesoi; plain shaft bearings,2022,number,37740033.00,43862152.00,54563828.00,42778574.00,49450943.00,42289178.00,44459421.00,40880972.00,46371386.00,49976913.00,42797105.00,35896753.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84834010,Torque converters,2022,number,105258.00,159517.00,213692.00,254378.00,255292.00,262884.00,356971.00,222750.00,333765.00,217754.00,343273.00,336755.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84834030,"Fixed, multiple and variable ratio speed changers, imported for use with machines for making cellulosic pulp, paper or paperboard",2022,number,50729.00,38468.00,160576.00,41435.00,23075.00,58608.00,22090.00,22919.00,41073.00,49832.00,69046.00,90449.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84834050,"Fixed, multiple and variable ratio speed changers, not imported for use with machines for making cellulosic pulp, paper or paperboard",2022,number,1801054.00,1749053.00,1719507.00,1572385.00,2160094.00,1574154.00,2213089.00,1845443.00,1488715.00,1313516.00,1195849.00,949544.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84834070,"Speed changers other than fixed, multiple and variable ratio speed changers",2022,number,248563.00,116443.00,277924.00,128373.00,385348.00,305241.00,185795.00,711477.00,362511.00,341931.00,126350.00,720463.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84834080,Ball or roller screws,2022,number,847459.00,455587.00,916091.00,912362.00,707476.00,434209.00,840937.00,723532.00,816381.00,512134.00,1106077.00,605181.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84834090,"Gears and gearing, other than toothed wheels, chain sprockets and other transmission elements entered separately",2022,number,6108680.00,5171648.00,9380213.00,10430573.00,7856071.00,5192928.00,6269398.00,7587533.00,7077742.00,7439603.00,9275366.00,5030232.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84835040,"Gray-iron awning or tackle pulleys, not over 6.4 cm in wheel diameter",2022,number,1131.00,3512731.00,59019.00,4665434.00,18298.00,3715.00,42203.00,2299859.00,14625615.00,2625725.00,9736.00,9891390.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84835060,"Flywheels, nesoi",2022,number,278549.00,463120.00,476520.00,591520.00,455730.00,685001.00,376661.00,369915.00,545673.00,294391.00,655832.00,597179.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84835090,"Pulleys, including pulley blocks, nesoi",2022,kilograms,1776023.00,1765995.00,2479514.00,2897904.00,2305150.00,2309452.00,2293962.00,3591765.00,2801587.00,2815725.00,2793771.00,1862011.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84835090,"Pulleys, including pulley blocks, nesoi",2022,number,11274143.00,10460642.00,16371613.00,17072219.00,14721239.00,15059454.00,16489999.00,13337323.00,12444068.00,13605291.00,14646624.00,12539440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84836040,Clutches and universal joints,2022,number,835798.00,997662.00,1045420.00,1257491.00,946503.00,867726.00,876846.00,1000288.00,809160.00,644848.00,916630.00,615629.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84836080,Shaft couplings (other than universal joints),2022,number,2546205.00,1895130.00,3640739.00,1946073.00,2324477.00,2039931.00,1976251.00,1950416.00,2761704.00,1961301.00,1746642.00,2061625.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84839010,Chain sprockets and parts thereof,2022,kilograms,1629649.00,1487786.00,1663173.00,2135489.00,1837896.00,1813518.00,2050491.00,2254454.00,1804831.00,2271117.00,1894543.00,1902529.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84839020,"Parts of flange, take-up, cartridge and hanger units",2022,kilograms,71330.00,70386.00,72128.00,61974.00,54936.00,89492.00,70297.00,153581.00,99537.00,69155.00,56823.00,43618.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84839030,"Parts of bearing housings and plain shaft bearings, nesoi",2022,kilograms,480533.00,723056.00,757659.00,694632.00,696457.00,828245.00,852625.00,406376.00,834960.00,1155764.00,328380.00,467375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84839050,"Parts of gearing, gear boxes and other speed changers",2022,kilograms,11230871.00,11195119.00,13039362.00,12626607.00,13324204.00,11579588.00,13160100.00,13966348.00,13101053.00,12720690.00,11830545.00,10993631.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84839050,"Parts of gearing, gear boxes and other speed changers",2022,number,94718.00,96221.00,114211.00,173512.00,158014.00,139676.00,102087.00,141291.00,117801.00,150409.00,183202.00,174880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84839070,Parts of articles of subheading 8483.20,2022,kilograms,69536.00,48666.00,86123.00,61523.00,76826.00,83408.00,86239.00,70556.00,98062.00,87489.00,226681.00,104148.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84839080,"Parts of transmission equipment, nesoi",2022,kilograms,6108342.00,6259734.00,8919317.00,12640300.00,8007386.00,11116117.00,16468568.00,12933121.00,12179691.00,16869835.00,11197087.00,8546278.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84841000,Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal,2022,number,17207634.00,24255814.00,11830560.00,15326719.00,24124936.00,18753905.00,35128543.00,21525201.00,11084568.00,12129604.00,26971915.00,17022669.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84842000,Mechanical seals,2022,number,3634057.00,4608503.00,3803602.00,4862874.00,6211430.00,4549350.00,4741697.00,3689749.00,4281433.00,3804244.00,3990885.00,3852516.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84849000,"Sets or assortments of gaskets and similar joints dissimilar in composition, put up in pouches, envelopes or similar packings",2022,number,1630958.00,2276944.00,1972434.00,1646801.00,2207712.00,1858382.00,1866108.00,2066381.00,1943604.00,1969496.00,1844699.00,1404215.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84851001,Machines for additive manufacturing by metal deposit,2022,number,0.00,8.00,38.00,24.00,58.00,38.00,32.00,49.00,32.00,40.00,28.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84852000,Machines for additive manufacturing by plastics or rubber deposit,2022,number,16.00,2682.00,1834.00,4108.00,4732.00,3644.00,2342.00,6081.00,9676.00,21037.00,16083.00,14636.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84853000,"Machines for additive manufacturing by plaster, cement, ceramics or glass deposit",2022,number,97.00,8.00,19.00,2.00,0.00,3.00,4.00,1.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84858000,"Other machines for additive manufacturing, not by metal, plastic, rubber, plaster, cement, ceramics or glass, nesoi",2022,number,813.00,12259.00,8739.00,3500.00,9607.00,12462.00,9193.00,122427.00,4037.00,5537.00,897.00,4208.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84859010,Parts of machines for additive manufacturing by plastics or rubber deposit,2022,number,178.00,5288.00,4408.00,12176.00,20749.00,15575.00,9252.00,12316.00,20756.00,29600.00,22134.00,20731.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84859090,"Other parts of machines for additive manufacturing, not by plastics or rubber deposit",2022,number,857.00,28557.00,42650.00,89321.00,410026.00,263826.00,47730.00,78676.00,173804.00,74163.00,81261.00,199225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84861000,Machines and apparatus for the manufacture of boules or wafers,2022,number,1217.00,895.00,3017.00,831.00,1942.00,2424.00,2026.00,1078.00,1478.00,1873.00,3729.00,2345.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84862000,Machines and apparatus for the manufacture of semiconductor devices or electronic integrated circuits,2022,number,50260.00,39258.00,127000.00,115274.00,166698.00,219860.00,164733.00,60028.00,102008.00,167924.00,146512.00,85635.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84863000,Machines and apparatus for the manufacture of flat panel displays,2022,number,16.00,53.00,133.00,30.00,365.00,15.00,14.00,59.00,3682.00,575.00,317.00,19619.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84864000,Machines and apparatus for the manufacture of masks and reticles and for the assembly of electronic integrated circuits,2022,number,32265.00,18663.00,105441.00,40306.00,19971.00,42030.00,79902.00,21246.00,20105.00,19462.00,31426.00,27893.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84869000,"Parts and accessories of the machines and apparatus for the manufacture of semiconductor devices, electronic integrated circuits and flat pa",2022,number,609715.00,621842.00,739763.00,778146.00,690441.00,704781.00,667232.00,720730.00,671940.00,643053.00,671422.00,608601.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84871000,Ships' or boats propellers and blades therefor,2022,number,115169.00,102139.00,73048.00,116505.00,86699.00,139471.00,93040.00,92419.00,64271.00,115162.00,29984.00,134738.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,84879000,"Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features and other parts nesoi",2022,kilograms,2376267.00,2235178.00,2617757.00,2188854.00,2379906.00,2254599.00,2797416.00,2352726.00,2166592.00,2253424.00,2590068.00,2234669.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,85011020,"Electric motors of an output of under 18.65 W, synchronous, valued not over $4 each",2022,number,561074.00,557418.00,533951.00,525980.00,847117.00,527797.00,727977.00,371396.00,506810.00,609374.00,326635.00,404755.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,85011040,"Electric motors of an output of under 18.65 W, other than synchronous valued not over $4 each",2022,number,18121707.00,18053125.00,21114467.00,21935320.00,24112968.00,26857033.00,24108717.00,25335844.00,19023515.00,21331439.00,20054495.00,20419869.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,85011060,Electric motors of an output of 18.65 W or more but not exceeding 37.5 W,2022,number,4846616.00,4114639.00,6062351.00,5237202.00,5986825.00,5867004.00,5722897.00,6425134.00,5657830.00,6201762.00,5821695.00,5998322.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,85012020,Universal AC/DC motors of an output exceeding 37.5 W but not exceeding 74.6 W,2022,number,174127.00,234770.00,117039.00,62136.00,90145.00,128417.00,143649.00,272233.00,199914.00,225233.00,112078.00,155953.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,85012040,Universal AC/DC motors of an output exceeding 74.6 W but not exceeding 735 W,2022,number,102452.00,225541.00,213158.00,219312.00,217483.00,165604.00,203935.00,211064.00,162396.00,204476.00,199717.00,264956.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,85012050,Universal AC/DC motors of an output exceeding 735 W but under 746 W,2022,number,794.00,2865.00,9751.00,1726.00,3588.00,1395.00,2270.00,5018.00,1863.00,312.00,1000.00,1138.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,85012060,Universal AC/DC motors of an output of 746 W or more,2022,number,124763.00,73124.00,68464.00,89427.00,103789.00,69140.00,150265.00,69589.00,98879.00,45877.00,43752.00,25854.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,85013120,"DC motors nesoi, of an output exceeding 37.5 W but not exceeding 74.6 W",2022,number,2518503.00,2851018.00,3186376.00,2871156.00,3024541.00,2991414.00,2521908.00,3204153.00,2749926.00,3073867.00,2796722.00,2777671.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,85013140,"DC motors, nesoi, of an output exceeding 74.6 W but not exceeding 735 W",2022,number,5474437.00,4597018.00,5618686.00,6017011.00,5664782.00,5469523.00,4890364.00,5524785.00,5031487.00,6029581.00,6296701.00,6050620.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,85013150,"DC motors, nesoi, of an output exceeding 735 W but under 746 W",2022,number,65769.00,46211.00,51383.00,47619.00,77274.00,52510.00,62170.00,113996.00,66152.00,105978.00,72476.00,75018.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,85013160,"DC motors nesoi, of an output of 746 W but not exceeding 750 W",2022,number,950396.00,719409.00,680404.00,754708.00,961198.00,1028601.00,842958.00,711553.00,861174.00,784818.00,723113.00,660013.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,85013181,"DC generators, other than photovoltaic generators, of an output not exceeding 750 W",2022,number,85762.00,138322.00,82284.00,114763.00,139979.00,153367.00,120552.00,147270.00,93335.00,173553.00,294548.00,199854.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,85013220,"DC motors nesoi, of an output exceeding 750 W but not exceeding 14.92 kW",2022,number,519468.00,525266.00,682475.00,675104.00,558522.00,576628.00,553198.00,658355.00,681546.00,562540.00,552803.00,427835.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
