Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,87085099,"Pts. & access. of mtr. vehic. of 8701, nesoi, 8702 and 8704-8705, parts, nesoi, of drive axles w/different. (wheth or not w/oth transm compo",2024,number,3437096.00,2575558.00,3317248.00,3259305.00,3406543.00,3261380.00,3003272.00,3165808.00,3416756.00,3733082.00,3359033.00,2940618.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87087005,"Pts. & access. of tractors suitable for agricultural use, road wheels",2024,number,55464.00,63081.00,67445.00,95736.00,79308.00,76870.00,67313.00,56788.00,64141.00,52740.00,47497.00,54825.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87087015,"Pts. & access. of tractors suitable for agricultural use, pts. & access. for road wheels",2024,number,334189.00,46834.00,133680.00,199314.00,54561.00,62700.00,51127.00,267728.00,256740.00,162645.00,384869.00,328476.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87087025,"Pts. & access. of tractors (o/than road tractors or for agric. use), road wheels",2024,number,195.00,404.00,1339.00,1300.00,1491.00,365.00,1695.00,271.00,588.00,48.00,274.00,1129.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87087035,"Pts. & access. of tractors (o/than road tractors or for agric. use), pts. & access. for road wheels",2024,number,72980.00,77678.00,120364.00,29355.00,100956.00,125800.00,139188.00,92825.00,118919.00,93843.00,117991.00,132372.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87087045,"Pts. & access. of mtr. vehic. of 8701, nesoi, and of 8702-8705, road wheels",2024,number,4204429.00,4691618.00,4589678.00,4942533.00,4547523.00,4240094.00,4481212.00,4456111.00,4299539.00,4275718.00,3775880.00,3599538.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87087060,"Pts. & access. of mtr. vehicc of 8701, nesoi, and of 8702-8705, pts. & access. for road wheels",2024,number,26969954.00,29006785.00,28257613.00,27011633.00,24018265.00,20707423.00,20351304.00,23237720.00,24514828.00,24041063.00,21785765.00,21740985.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87088003,"Pts. & access. of tractors suitable for agricultural use, McPherson struts",2024,number,800.00,1326.00,1513.00,300.00,4303.00,280.00,6934.00,937.00,234.00,170.00,2854.00,1508.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87088005,"Pts. & access. of tractors suitable for agricultural use, suspension shock absorbers (o/than McPherson struts)",2024,number,886281.00,866668.00,965773.00,666446.00,737921.00,761686.00,660384.00,582062.00,634340.00,661594.00,517815.00,504519.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87088013,"Pts. & access. of mtr. vehic. of 8701, nesoi, and of 8702-8705, McPherson struts",2024,number,469927.00,326422.00,293430.00,321375.00,315488.00,296145.00,366977.00,469842.00,446300.00,593698.00,493268.00,487387.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87088016,"Pts. & access. of mtr. vehic. of 8701, nesoi, and of 8702-8705, suspension shock absorbers (o/than McPherson struts)",2024,number,7518446.00,7718449.00,7410547.00,6865844.00,7211789.00,7253649.00,7622659.00,7251006.00,6526307.00,6260393.00,6430843.00,5988232.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87088051,"Pts. & access. of tractors suitable for agricultural use, pts. for suspension systems nesoi",2024,number,56142.00,54929.00,54084.00,14162.00,14213.00,36309.00,4965.00,21478.00,7378.00,22295.00,25335.00,82922.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87088055,"Pts. & access. of tractors (o/than road tractors or for agricultural use), pts. for suspension systems nesoi",2024,number,304338.00,302578.00,257011.00,377548.00,353892.00,211029.00,193649.00,157289.00,182501.00,212368.00,149113.00,192965.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87088060,"Parts of suspension systems of the motor vehicles of 8701-8705, of cast iron",2024,kilograms,2435311.00,2654311.00,2430172.00,3098415.00,2369026.00,2660266.00,2679126.00,2683370.00,2966009.00,2627176.00,2828840.00,2729378.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87088065,"Pts. & access. of motor vehicles of 8701, nesoi, and 8702-8705, pts. for suspension systems nesoi",2024,number,49869121.00,48725407.00,50963630.00,48591028.00,44634523.00,42337668.00,44507745.00,46711445.00,45317398.00,48059685.00,38262338.00,39629319.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089110,"Pts. & access. of tractors suitable for agricultural use, radiators",2024,number,19489.00,15639.00,15487.00,11882.00,11939.00,12233.00,13228.00,8633.00,8841.00,14857.00,8759.00,11010.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089150,"Pts. & access. of mtr. vehic. of 8701, nesoi, and 8702-8705, radiators",2024,number,2047371.00,1843919.00,2069268.00,2036574.00,2057779.00,1907326.00,1742310.00,1720574.00,1611316.00,1791516.00,1738833.00,1360010.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089160,"Pts. & access., nesoi, of tractors suitable for agricultural use, parts of radiators",2024,number,34845.00,70029.00,46208.00,20469.00,26084.00,21763.00,37653.00,56327.00,3851.00,7003.00,54146.00,13387.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089165,"Pts. & access., nesoi, of tractors (o/than road tractors or suitable for agricultural use), parts of radiators",2024,number,15402.00,12691.00,16734.00,76402.00,40602.00,13348.00,20600.00,8539.00,23849.00,10756.00,14988.00,12282.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089170,"Pts. & access. of motor vehicles of 8701, nesoi, and 8702-8705, parts of radiators, of cast iron nesoi",2024,kilograms,1093.00,28964.00,11229.00,26914.00,16229.00,26104.00,846.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089175,"Pts. & access., nesoi, of motor vehicles of 8701, nesoi, and 8702-8705, parts of radiators, nesoi",2024,number,21045813.00,22312489.00,19724058.00,18095255.00,22880803.00,16471561.00,15167108.00,19746124.00,17641292.00,14883000.00,18118863.00,13324673.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089210,"Pts. & access. of tractors suitable for agricultural use, mufflers & exhaust pipes",2024,number,80325.00,65904.00,65643.00,60362.00,55585.00,48584.00,74085.00,31178.00,32022.00,43511.00,56750.00,60417.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089250,"Pts. & access. of mtr. vehic. of 8701, nesoi, and 8702-8705, mufflers & exhaust pipes",2024,number,8695548.00,9465611.00,8439924.00,8991507.00,7288605.00,6954634.00,7520327.00,7104280.00,7660941.00,7612379.00,6421652.00,7138309.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089260,"Pts. & access., nesoi, of tractors suitable for agricultural use, parts of mufflers",2024,number,30783.00,41171.00,54130.00,45475.00,58206.00,30063.00,86865.00,50293.00,75209.00,50660.00,20354.00,46521.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089265,"Pts. & access., nesoi, of tractors (o/than road tractors or suitable for agricultural use), parts of mufflers",2024,number,35995.00,65816.00,57786.00,22631.00,37339.00,85738.00,57696.00,56459.00,70384.00,49560.00,118832.00,121330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089270,"Pts. & access. of motor vehicles of 8701, nesoi, and 8702-8705, parts of mufflers, of cast iron nesoi",2024,kilograms,101458.00,113627.00,222051.00,93043.00,57474.00,113791.00,74181.00,91794.00,49270.00,84014.00,79117.00,89169.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089275,"Pts. & access., nesoi, of motor vehicles of 8701, nesoi, and 8702-8705, parts of mufflers, nesoi",2024,number,5694101.00,5717613.00,5702206.00,5255209.00,5694953.00,4225227.00,4502102.00,5407977.00,5242428.00,5845450.00,4682026.00,4703448.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089315,"Pts. & access. of tractors suitable for agricultural use, clutches",2024,number,11953.00,9606.00,15860.00,65469.00,75921.00,17092.00,5671.00,28583.00,47551.00,115881.00,29971.00,20930.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089330,"Pts. & access. of tractors suitable for agricultural use, pts. of clutches",2024,number,255138.00,356629.00,274846.00,453190.00,461418.00,363803.00,339429.00,328966.00,468713.00,236831.00,258535.00,278330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089360,"Pts. & access. of mtr. vehic. of 8701, nesoi, and 8702-8705, clutches",2024,number,1169205.00,1171254.00,909028.00,991128.00,1130317.00,1315916.00,1451990.00,1099558.00,1541837.00,1295830.00,1270388.00,1457233.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089375,"Pts. & access. of mtr. vehic. of 8701, nesoi, and 8702-8705, pts. of clutches",2024,number,18470245.00,16046081.00,16284265.00,15265064.00,14595467.00,12117189.00,14327269.00,14060246.00,14349871.00,14882600.00,13246946.00,12489493.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089410,"Pts. & access. of tractors suitable for agricultural use, steering wheels, steering columns and steering boxes",2024,number,47502.00,28667.00,32501.00,33889.00,34604.00,31472.00,19735.00,34366.00,23969.00,37338.00,44107.00,38627.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089450,"Pts. & access. of mtr. vehic. of 8701, nesoi, and 8702-8705, steering wheels, steering columns and steering boxes",2024,number,1771635.00,1928099.00,1941424.00,2040078.00,2010447.00,1795842.00,1751215.00,2057754.00,1948764.00,2204390.00,1761729.00,1301342.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089460,"Pts. & access., nesoi, of tractors suitable for agricultural use, parts of steering wheels/columns/boxes",2024,number,51648.00,66730.00,61319.00,55322.00,59935.00,20159.00,36626.00,28114.00,39559.00,206360.00,32383.00,27977.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089465,"Pts. & access., nesoi, of tractors (o/than road tractors or suitable for agricultural use), parts of steering wheels/columns/boxes",2024,number,11736.00,5835.00,38390.00,8581.00,5209.00,4811.00,5407.00,5171.00,4423.00,4505.00,7200.00,45635.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089470,"Pts. & access. of motor vehicles of 8701, nesoi, and 8702-8705, parts of steering wheels/columns/boxes, of cast iron nesoi",2024,kilograms,362134.00,261487.00,344748.00,372303.00,316434.00,346199.00,253032.00,331819.00,399225.00,311043.00,230452.00,177102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089475,"Pts. & access., nesoi, of motor vehicles of 8701, nesoi, and 8702-8705, parts of steering wheels/columns/boxes, nesoi",2024,number,31669295.00,34460450.00,32009730.00,32584245.00,28883944.00,25675642.00,30666252.00,30107597.00,29191561.00,29085114.00,25835084.00,24010535.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089505,"Pts. & access. of bodies for mtr. vehicles of headings 8701 to 8705, inflators & modules for airbags",2024,number,9472228.00,10677468.00,9815418.00,11163512.00,7975406.00,6596406.00,6736991.00,8008918.00,7496903.00,7852249.00,7574952.00,6405899.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089510,"Pts. & access., nesoi, of tractors suitable for agricultural use, parts of safety airbags with inflater system",2024,number,869.00,498.00,0.00,1824.00,2654.00,0.00,2.00,1091.00,245.00,0.00,905.00,350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089515,"Pts. & access., nesoi, of tractors (o/than road tractors or suitable for agricultural use), parts of safety airbags with inflater system",2024,number,450.00,0.00,0.00,0.00,13164.00,876.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089520,"Pts. & access. of motor vehicles of 8701, nesoi, and 8702-8705, parts of safety airbags with inflater system",2024,number,27080606.00,31060396.00,28806327.00,29678644.00,29789425.00,28473453.00,25566723.00,25053581.00,30453493.00,28265309.00,24075081.00,20049342.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089903,"Pts. & access. of tractors suitable for agricultural use, vibration control goods containing rubber",2024,number,187865.00,91684.00,104169.00,246670.00,158862.00,65311.00,204251.00,170694.00,17062.00,249099.00,53897.00,109008.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089906,"Pts. & access. of tractors suitable for agricultural use, double flanged wheel hub units w/ball bearings",2024,number,19924.00,6230.00,2180.00,4493.00,3245.00,16153.00,8201.00,1652.00,3213.00,7134.00,941.00,1562.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089916,"Pts. & access. of tractors suitable for agricultural use, pts. for power trains nesoi",2024,number,375346.00,344378.00,494621.00,558510.00,547129.00,335402.00,328170.00,264277.00,484932.00,452280.00,298457.00,310496.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089923,"Pts. & access., nesoi, of tractors suitable for agricultural use",2024,number,6075363.00,5149063.00,5458814.00,7028110.00,8010441.00,4189944.00,6817257.00,7459078.00,7239299.00,8701424.00,8004082.00,5258946.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089927,"Pts. & access. of tractors (o/than road tractors or  for agricultural use), vibration control goods containing rubber",2024,number,13081.00,29727.00,79952.00,39472.00,22658.00,60868.00,79023.00,60552.00,16386.00,113328.00,47170.00,78492.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089931,"Pts. & access. of tractors (o/than road tractors or  for agricultural use), double flanged wheel hub units w/ball bearings",2024,number,22.00,58.00,302.00,1316.00,402.00,3438.00,566.00,3100.00,420.00,63.00,31.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089941,"Pts. & access. of tractors (o/than road tractors or  for agricultural use), pts. for power trains nesoi",2024,number,159407.00,174197.00,35062.00,248817.00,414746.00,336369.00,407888.00,115026.00,112094.00,180906.00,144087.00,234946.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089948,"Pts. & access., nesoi, of tractors (o/than road tractors or suitable for agricultural use)",2024,number,798650.00,1350095.00,836271.00,1218327.00,1159664.00,1200387.00,1269477.00,1288478.00,1103479.00,1302381.00,814217.00,913995.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089953,"Parts & accessories of motor vehicles of 8701-8705, nesoi, of cast iron",2024,kilograms,6188364.00,4696321.00,5982249.00,5839787.00,3895741.00,3449494.00,5339113.00,4553864.00,4764652.00,4333540.00,3632864.00,3515262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089955,"Pts. & access. of motor vehicles of 8701, nesoi, and 8702-8705, vibration control goods containing rubber",2024,number,7311846.00,6189516.00,7333699.00,8439882.00,6758850.00,5972419.00,7199409.00,7016754.00,7205263.00,6833930.00,6162224.00,6073044.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089958,"Pts. & access. of motor vehicles of 8701, nesoi, and 8702-8705, double flanged wheel hub units w/ball bearings",2024,number,998553.00,859428.00,1214517.00,1153814.00,997836.00,933783.00,1302696.00,1082894.00,1145086.00,1201265.00,1004211.00,1024425.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089968,"Pts. & access. of motor vehicles of 8701, nesoi, and 8702-8705, pts. for power trains nesoi",2024,number,31056475.00,27336375.00,30560851.00,30329047.00,28926216.00,26691781.00,28428284.00,27181138.00,26458462.00,27632053.00,23469129.00,26024995.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089981,"Pts. & access., nesoi, of motor vehicles of 8701, nesoi, and 8702-8705",2024,kilograms,97316.00,48102.00,22349.00,40761.00,17602.00,50025.00,45732.00,133652.00,223775.00,117973.00,53697.00,62004.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87089981,"Pts. & access., nesoi, of motor vehicles of 8701, nesoi, and 8702-8705",2024,number,175008055.00,167235140.00,174702480.00,179817221.00,183308490.00,165598504.00,173304862.00,180452924.00,168618203.00,181841081.00,147727817.00,140689042.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87091100,"Electrical, self-propelled, works trucks, not fitted w/lift. equip. and tractors of type used on railway station platforms",2024,number,565.00,364.00,525.00,670.00,555.00,689.00,766.00,409.00,493.00,418.00,362.00,559.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87091900,"Non-electrical, self-propelled, works trucks, not fitted w/lift. equip. and tractors of type used on railway station platforms",2024,number,1351.00,1329.00,1317.00,986.00,577.00,1484.00,1144.00,1549.00,1192.00,1651.00,1368.00,1134.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87099000,"Parts of self-propelled works trucks, not fitted w/lift. equip. and tractors of the type used on railway station platforms",2024,kilograms,1942318.00,2290332.00,2063359.00,1800624.00,1602319.00,1358332.00,1698493.00,1699109.00,1389055.00,1621259.00,1141634.00,1014399.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,87100000,"Tanks & other armored fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles",2024,kilograms,703432.00,830244.00,786288.00,896775.00,870128.00,799790.00,882227.00,702647.00,979674.00,767640.00,802232.00,848433.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
